 50  0.76883E+00  0.76883E+00  0.81958E+00  0.81958E+00  0.13939E+01  0.14950E+01  0.14950E+01  0.14969E+01  0.15032E+01  0.15032E+01
 51  0.75235E+00  0.75235E+00  0.83625E+00  0.83625E+00  0.13941E+01  0.14951E+01  0.14951E+01  0.14970E+01  0.15026E+01  0.15026E+01
 52  0.72457E+00  0.72457E+00  0.86419E+00  0.86419E+00  0.13946E+01  0.14929E+01  0.14929E+01  0.14971E+01  0.15036E+01  0.15036E+01
 53  0.69451E+00  0.69451E+00  0.89435E+00  0.89435E+00  0.13953E+01  0.14900E+01  0.14900E+01  0.14974E+01  0.15051E+01  0.15051E+01
 54  0.66372E+00  0.66372E+00  0.92519E+00  0.92519E+00  0.13964E+01  0.14871E+01  0.14871E+01  0.14978E+01  0.15065E+01  0.15065E+01
 55  0.63260E+00  0.63260E+00  0.95630E+00  0.95630E+00  0.13977E+01  0.14846E+01  0.14846E+01  0.14983E+01  0.15078E+01  0.15078E+01
 56  0.60132E+00  0.60132E+00  0.98752E+00  0.98752E+00  0.13993E+01  0.14825E+01  0.14825E+01  0.14991E+01  0.15093E+01  0.15093E+01
 57  0.56992E+00  0.56992E+00  0.10188E+01  0.10188E+01  0.14013E+01  0.14809E+01  0.14809E+01  0.15002E+01  0.15109E+01  0.15109E+01
 58  0.53846E+00  0.53846E+00  0.10501E+01  0.10501E+01  0.14037E+01  0.14799E+01  0.14799E+01  0.15016E+01  0.15128E+01  0.15128E+01
 59  0.50693E+00  0.50693E+00  0.10813E+01  0.10813E+01  0.14066E+01  0.14794E+01  0.14794E+01  0.15033E+01  0.15150E+01  0.15150E+01
 60  0.47537E+00  0.47537E+00  0.11126E+01  0.11126E+01  0.14099E+01  0.14795E+01  0.14795E+01  0.15055E+01  0.15177E+01  0.15177E+01
 61  0.44378E+00  0.44378E+00  0.11437E+01  0.11437E+01  0.14136E+01  0.14802E+01  0.14802E+01  0.15081E+01  0.15207E+01  0.15207E+01
 62  0.41216E+00  0.41216E+00  0.11748E+01  0.11748E+01  0.14179E+01  0.14815E+01  0.14815E+01  0.15112E+01  0.15242E+01  0.15242E+01
 63  0.38052E+00  0.38052E+00  0.12058E+01  0.12058E+01  0.14227E+01  0.14833E+01  0.14833E+01  0.15148E+01  0.15283E+01  0.15283E+01
 64  0.34886E+00  0.34886E+00  0.12367E+01  0.12367E+01  0.14281E+01  0.14858E+01  0.14858E+01  0.15189E+01  0.15328E+01  0.15328E+01
 65  0.31719E+00  0.31719E+00  0.12674E+01  0.12674E+01  0.14340E+01  0.14887E+01  0.14887E+01  0.15234E+01  0.15378E+01  0.15378E+01
 66  0.28550E+00  0.28550E+00  0.12980E+01  0.12980E+01  0.14404E+01  0.14922E+01  0.14922E+01  0.15284E+01  0.15433E+01  0.15433E+01
 67  0.25381E+00  0.25381E+00  0.13283E+01  0.13283E+01  0.14475E+01  0.14963E+01  0.14963E+01  0.15339E+01  0.15492E+01  0.15492E+01
 68  0.22210E+00  0.22210E+00  0.13583E+01  0.13583E+01  0.14551E+01  0.15007E+01  0.15007E+01  0.15399E+01  0.15556E+01  0.15556E+01
 69  0.19039E+00  0.19039E+00  0.13879E+01  0.13879E+01  0.14632E+01  0.15057E+01  0.15057E+01  0.15462E+01  0.15622E+01  0.15622E+01
 70  0.15866E+00  0.15866E+00  0.14169E+01  0.14169E+01  0.14720E+01  0.15109E+01  0.15109E+01  0.15528E+01  0.15688E+01  0.15688E+01
 71  0.12694E+00  0.12694E+00  0.14449E+01  0.14449E+01  0.14812E+01  0.15163E+01  0.15163E+01  0.15595E+01  0.15747E+01  0.15747E+01
 72  0.95207E-01  0.95207E-01  0.14712E+01  0.14712E+01  0.14910E+01  0.15217E+01  0.15217E+01  0.15633E+01  0.15661E+01  0.15784E+01
 73  0.63473E-01  0.63473E-01  0.14944E+01  0.14944E+01  0.15012E+01  0.15265E+01  0.15265E+01  0.15504E+01  0.15721E+01  0.15789E+01
 74  0.31737E-01  0.31737E-01  0.15115E+01  0.15115E+01  0.15115E+01  0.15301E+01  0.15301E+01  0.15386E+01  0.15766E+01  0.15784E+01
 75  0.00000E+00  0.00000E+00  0.15182E+01  0.15182E+01  0.15182E+01  0.15313E+01  0.15313E+01  0.15313E+01  0.15783E+01  0.15783E+01
 76  0.36647E-01  0.36647E-01  0.15084E+01  0.15084E+01  0.15149E+01  0.15272E+01  0.15342E+01  0.15342E+01  0.15718E+01  0.15811E+01
 77  0.73292E-01  0.73292E-01  0.14920E+01  0.14920E+01  0.15061E+01  0.15164E+01  0.15302E+01  0.15302E+01  0.15578E+01  0.15886E+01
 78  0.10994E+00  0.10994E+00  0.14743E+01  0.14743E+01  0.14937E+01  0.15021E+01  0.15194E+01  0.15194E+01  0.15415E+01  0.15684E+01
 79  0.14658E+00  0.14658E+00  0.14564E+01  0.14564E+01  0.14794E+01  0.14862E+01  0.15059E+01  0.15059E+01  0.15247E+01  0.15488E+01
 80  0.18321E+00  0.18321E+00  0.14385E+01  0.14385E+01  0.14641E+01  0.14697E+01  0.14914E+01  0.14914E+01  0.15079E+01  0.15299E+01
 81  0.21984E+00  0.21984E+00  0.14207E+01  0.14207E+01  0.14486E+01  0.14531E+01  0.14766E+01  0.14766E+01  0.14914E+01  0.15116E+01
 82  0.25647E+00  0.25647E+00  0.14032E+01  0.14032E+01  0.14331E+01  0.14368E+01  0.14621E+01  0.14621E+01  0.14753E+01  0.14941E+01
 83  0.29308E+00  0.29308E+00  0.13858E+01  0.13858E+01  0.14179E+01  0.14210E+01  0.14479E+01  0.14479E+01  0.14598E+01  0.14774E+01
 84  0.32969E+00  0.32969E+00  0.13684E+01  0.13684E+01  0.14031E+01  0.14056E+01  0.14341E+01  0.14341E+01  0.14449E+01  0.14614E+01
 85  0.36628E+00  0.36628E+00  0.13510E+01  0.13510E+01  0.13888E+01  0.13909E+01  0.14208E+01  0.14208E+01  0.14307E+01  0.14462E+01
 86  0.40286E+00  0.40286E+00  0.13331E+01  0.13331E+01  0.13752E+01  0.13770E+01  0.14081E+01  0.14081E+01  0.14172E+01  0.14318E+01
 87  0.43943E+00  0.43943E+00  0.13143E+01  0.13143E+01  0.13623E+01  0.13637E+01  0.13958E+01  0.13958E+01  0.14045E+01  0.14183E+01
 88  0.47597E+00  0.47597E+00  0.12941E+01  0.12941E+01  0.13502E+01  0.13513E+01  0.13839E+01  0.13839E+01  0.13925E+01  0.14057E+01
 89  0.51250E+00  0.51250E+00  0.12719E+01  0.12719E+01  0.13389E+01  0.13398E+01  0.13719E+01  0.13719E+01  0.13814E+01  0.13939E+01
 90  0.54900E+00  0.54900E+00  0.12472E+01  0.12472E+01  0.13284E+01  0.13291E+01  0.13592E+01  0.13592E+01  0.13712E+01  0.13801E+01
 91  0.58547E+00  0.58547E+00  0.12199E+01  0.12199E+01  0.13188E+01  0.13194E+01  0.13457E+01  0.13457E+01  0.13619E+01  0.13664E+01
 92  0.62190E+00  0.62190E+00  0.11903E+01  0.11903E+01  0.13102E+01  0.13106E+01  0.13328E+01  0.13328E+01  0.13534E+01  0.13562E+01
 93  0.65830E+00  0.65830E+00  0.11589E+01  0.11589E+01  0.13025E+01  0.13028E+01  0.13214E+01  0.13214E+01  0.13460E+01  0.13481E+01
 94  0.69465E+00  0.69465E+00  0.11261E+01  0.11261E+01  0.12958E+01  0.12960E+01  0.13118E+01  0.13118E+01  0.13394E+01  0.13415E+01
 95  0.73094E+00  0.73094E+00  0.10923E+01  0.10923E+01  0.12901E+01  0.12902E+01  0.13039E+01  0.13039E+01  0.13339E+01  0.13360E+01
 96  0.76716E+00  0.76716E+00  0.10578E+01  0.10578E+01  0.12854E+01  0.12855E+01  0.12977E+01  0.12977E+01  0.13294E+01  0.13315E+01
 97  0.80329E+00  0.80329E+00  0.10228E+01  0.10228E+01  0.12818E+01  0.12818E+01  0.12930E+01  0.12930E+01  0.13259E+01  0.13281E+01
 98  0.83930E+00  0.83930E+00  0.98748E+00  0.98748E+00  0.12792E+01  0.12792E+01  0.12896E+01  0.12896E+01  0.13234E+01  0.13257E+01
 99  0.87511E+00  0.87511E+00  0.95192E+00  0.95192E+00  0.12776E+01  0.12777E+01  0.12877E+01  0.12877E+01  0.13220E+01  0.13243E+01
100  0.90830E+00  0.90830E+00  0.91861E+00  0.91861E+00  0.12772E+01  0.12773E+01  0.12870E+01  0.12870E+01  0.13216E+01  0.13239E+01
101  0.90846E+00  0.90847E+00  0.91878E+00  0.91879E+00  0.12739E+01  0.12740E+01  0.12829E+01  0.12837E+01  0.13255E+01  0.13272E+01
102  0.90895E+00  0.90900E+00  0.91930E+00  0.91934E+00  0.12658E+01  0.12660E+01  0.12738E+01  0.12757E+01  0.13344E+01  0.13354E+01
103  0.90977E+00  0.90988E+00  0.92016E+00  0.92025E+00  0.12556E+01  0.12559E+01  0.12629E+01  0.12657E+01  0.13454E+01  0.13461E+01
104  0.91091E+00  0.91110E+00  0.92136E+00  0.92153E+00  0.12446E+01  0.12449E+01  0.12515E+01  0.12548E+01  0.13574E+01  0.13579E+01
105  0.91238E+00  0.91268E+00  0.92290E+00  0.92317E+00  0.12332E+01  0.12336E+01  0.12398E+01  0.12437E+01  0.13699E+01  0.13705E+01
106  0.91415E+00  0.91459E+00  0.92478E+00  0.92517E+00  0.12216E+01  0.12222E+01  0.12282E+01  0.12325E+01  0.13829E+01  0.13834E+01
107  0.91624E+00  0.91685E+00  0.92699E+00  0.92753E+00  0.12101E+01  0.12107E+01  0.12166E+01  0.12213E+01  0.13961E+01  0.13966E+01
108  0.91862E+00  0.91944E+00  0.92953E+00  0.93024E+00  0.11986E+01  0.11994E+01  0.12051E+01  0.12102E+01  0.14095E+01  0.14100E+01
109  0.92130E+00  0.92236E+00  0.93239E+00  0.93330E+00  0.11871E+01  0.11881E+01  0.11938E+01  0.11993E+01  0.14230E+01  0.14236E+01
110  0.92425E+00  0.92560E+00  0.93556E+00  0.93672E+00  0.11758E+01  0.11770E+01  0.11826E+01  0.11885E+01  0.14367E+01  0.14374E+01
111  0.92747E+00  0.92916E+00  0.93903E+00  0.94047E+00  0.11647E+01  0.11660E+01  0.11716E+01  0.11780E+01  0.14506E+01  0.14513E+01
112  0.93093E+00  0.93302E+00  0.94280E+00  0.94457E+00  0.11536E+01  0.11553E+01  0.11607E+01  0.11677E+01  0.14645E+01  0.14653E+01
113  0.93462E+00  0.93718E+00  0.94684E+00  0.94900E+00  0.11428E+01  0.11447E+01  0.11501E+01  0.11577E+01  0.14786E+01  0.14794E+01
114  0.93850E+00  0.94162E+00  0.95115E+00  0.95376E+00  0.11321E+01  0.11344E+01  0.11397E+01  0.11479E+01  0.14927E+01  0.14936E+01
115  0.94255E+00  0.94632E+00  0.95570E+00  0.95885E+00  0.11215E+01  0.11244E+01  0.11296E+01  0.11386E+01  0.15069E+01  0.15080E+01
116  0.94673E+00  0.95127E+00  0.96045E+00  0.96425E+00  0.11112E+01  0.11146E+01  0.11197E+01  0.11296E+01  0.15212E+01  0.15224E+01
117  0.95097E+00  0.95644E+00  0.96539E+00  0.96997E+00  0.11011E+01  0.11052E+01  0.11101E+01  0.11210E+01  0.15356E+01  0.15369E+01
118  0.95522E+00  0.96178E+00  0.97044E+00  0.97599E+00  0.10911E+01  0.10961E+01  0.11009E+01  0.11129E+01  0.15501E+01  0.15514E+01
119  0.95939E+00  0.96724E+00  0.97554E+00  0.98232E+00  0.10814E+01  0.10875E+01  0.10921E+01  0.11055E+01  0.15646E+01  0.15661E+01
120  0.96337E+00  0.97276E+00  0.98058E+00  0.98893E+00  0.10719E+01  0.10795E+01  0.10837E+01  0.10987E+01  0.15792E+01  0.15808E+01
121  0.96703E+00  0.97821E+00  0.98539E+00  0.99583E+00  0.10627E+01  0.10722E+01  0.10759E+01  0.10928E+01  0.15938E+01  0.15955E+01
122  0.97021E+00  0.98343E+00  0.98971E+00  0.10030E+01  0.10536E+01  0.10660E+01  0.10689E+01  0.10879E+01  0.16085E+01  0.16103E+01
123  0.97274E+00  0.98814E+00  0.99319E+00  0.10104E+01  0.10448E+01  0.10611E+01  0.10629E+01  0.10841E+01  0.16232E+01  0.16250E+01
124  0.97444E+00  0.99196E+00  0.99535E+00  0.10181E+01  0.10363E+01  0.10580E+01  0.10583E+01  0.10817E+01  0.16379E+01  0.16393E+01
125  0.97518E+00  0.99438E+00  0.99579E+00  0.10258E+01  0.10283E+01  0.10557E+01  0.10572E+01  0.10807E+01  0.16449E+01  0.16488E+01
126  0.97414E+00  0.99359E+00  0.99560E+00  0.10237E+01  0.10296E+01  0.10571E+01  0.10575E+01  0.10822E+01  0.16358E+01  0.16411E+01
127  0.97195E+00  0.99172E+00  0.99533E+00  0.10199E+01  0.10302E+01  0.10561E+01  0.10633E+01  0.10864E+01  0.16244E+01  0.16298E+01
128  0.96922E+00  0.98940E+00  0.99464E+00  0.10161E+01  0.10287E+01  0.10542E+01  0.10720E+01  0.10929E+01  0.16125E+01  0.16178E+01
129  0.96628E+00  0.98690E+00  0.99350E+00  0.10125E+01  0.10262E+01  0.10518E+01  0.10823E+01  0.11010E+01  0.16003E+01  0.16057E+01
130  0.96328E+00  0.98436E+00  0.99200E+00  0.10091E+01  0.10233E+01  0.10492E+01  0.10933E+01  0.11101E+01  0.15881E+01  0.15934E+01
131  0.96032E+00  0.98185E+00  0.99027E+00  0.10058E+01  0.10202E+01  0.10466E+01  0.11047E+01  0.11200E+01  0.15758E+01  0.15811E+01
132  0.95743E+00  0.97940E+00  0.98839E+00  0.10026E+01  0.10172E+01  0.10439E+01  0.11164E+01  0.11305E+01  0.15634E+01  0.15688E+01
133  0.95464E+00  0.97705E+00  0.98643E+00  0.99963E+00  0.10142E+01  0.10413E+01  0.11282E+01  0.11413E+01  0.15511E+01  0.15564E+01
134  0.95197E+00  0.97481E+00  0.98445E+00  0.99680E+00  0.10113E+01  0.10388E+01  0.11402E+01  0.11524E+01  0.15387E+01  0.15441E+01
135  0.94944E+00  0.97268E+00  0.98249E+00  0.99413E+00  0.10086E+01  0.10365E+01  0.11522E+01  0.11637E+01  0.15263E+01  0.15318E+01
136  0.94704E+00  0.97067E+00  0.98058E+00  0.99163E+00  0.10060E+01  0.10342E+01  0.11642E+01  0.11752E+01  0.15140E+01  0.15194E+01
137  0.94480E+00  0.96880E+00  0.97875E+00  0.98929E+00  0.10036E+01  0.10321E+01  0.11763E+01  0.11868E+01  0.15016E+01  0.15071E+01
138  0.94271E+00  0.96705E+00  0.97701E+00  0.98711E+00  0.10013E+01  0.10301E+01  0.11884E+01  0.11986E+01  0.14893E+01  0.14948E+01
139  0.94077E+00  0.96544E+00  0.97538E+00  0.98511E+00  0.99917E+00  0.10283E+01  0.12006E+01  0.12103E+01  0.14770E+01  0.14825E+01
140  0.93899E+00  0.96397E+00  0.97386E+00  0.98327E+00  0.99723E+00  0.10266E+01  0.12127E+01  0.12222E+01  0.14647E+01  0.14702E+01
141  0.93738E+00  0.96264E+00  0.97247E+00  0.98160E+00  0.99547E+00  0.10251E+01  0.12248E+01  0.12341E+01  0.14524E+01  0.14579E+01
142  0.93593E+00  0.96144E+00  0.97121E+00  0.98010E+00  0.99389E+00  0.10237E+01  0.12369E+01  0.12460E+01  0.14402E+01  0.14457E+01
143  0.93464E+00  0.96039E+00  0.97009E+00  0.97878E+00  0.99248E+00  0.10225E+01  0.12489E+01  0.12579E+01  0.14281E+01  0.14335E+01
144  0.93353E+00  0.95947E+00  0.96910E+00  0.97763E+00  0.99126E+00  0.10215E+01  0.12609E+01  0.12698E+01  0.14160E+01  0.14214E+01
145  0.93258E+00  0.95870E+00  0.96827E+00  0.97666E+00  0.99023E+00  0.10206E+01  0.12727E+01  0.12816E+01  0.14041E+01  0.14094E+01
146  0.93181E+00  0.95807E+00  0.96758E+00  0.97586E+00  0.98938E+00  0.10199E+01  0.12842E+01  0.12932E+01  0.13925E+01  0.13976E+01
147  0.93120E+00  0.95757E+00  0.96705E+00  0.97523E+00  0.98872E+00  0.10193E+01  0.12953E+01  0.13046E+01  0.13814E+01  0.13861E+01
148  0.93077E+00  0.95722E+00  0.96666E+00  0.97479E+00  0.98825E+00  0.10189E+01  0.13055E+01  0.13152E+01  0.13712E+01  0.13754E+01
149  0.93051E+00  0.95701E+00  0.96643E+00  0.97452E+00  0.98796E+00  0.10186E+01  0.13135E+01  0.13241E+01  0.13631E+01  0.13665E+01
150  0.93043E+00  0.95694E+00  0.96636E+00  0.97443E+00  0.98787E+00  0.10185E+01  0.13169E+01  0.13280E+01  0.13598E+01  0.13626E+01
